Location_0,Location_1,Location_2,Location_3,Location_4,Location_5,Location_6,Location_7,Location_8,Location_9,Location_10,Location_11,Location_12,Location_13,Location_14,Location_15,Location_16,Location_17,Location_18,Location_19
21.42031646154288,15.841399649950489,16.616287140946138,23.98554188527079,21.0642905965959,15.091970516166297,16.01471542866032,21.635017691080556,15.050615838462187,16.608080514174986,20.48733789366586,21.918951976926934,21.519612595026004,17.2426930946056,22.12179221347536,17.372490874968,18.253996981592678,22.46491405118024,21.496328990472147,23.49223410494178
21.576128923003434,20.683086033354716,15.936747678280925,18.677158030594335,17.652023676817254,17.439896433790835,24.730105547524456,18.930977246667602,23.920465551771134,21.31138625997263,22.948113035416483,20.026370931051922,20.76903884626359,19.92517693818864,16.952429877980446,22.224521152615054,17.80772362440856,15.243159664314538,21.454722959071677,16.77110679407049
24.40458584352914,24.539285770025874,24.148643902204483,18.701587002554444,15.154566165288674,24.283185625877252,19.281841483173142,24.666548190436696,24.636199770892528,23.530094554673603,17.944488920695857,18.85097728601925,23.51136671516857,18.169220051562775,16.694927466860925,20.568012624583503,24.361547741607808,21.960297966749728,20.70061170089365,15.971764937707686
21.1500722669917,24.900538501042632,16.40084015236524,20.183296523637367,23.773730719279556,22.407686177542043,21.97015740995268,22.024840839871093,18.59491151219755,17.935918442644933,23.093611554785134,23.10113394679181,23.670723185801037,24.132405525564714,20.113423988609377,20.015162946871996,22.98295178966775,21.499639307777652,22.019668772577035,22.95792669436101
23.900053418175663,18.37995156851536,18.755829526399438,15.93981939840869,20.782801409961742,15.35942273796742,19.6559801813246,20.426446347075768,17.865412521282845,20.908332605690106,15.305002499390493,15.373481887492144,23.226005606596583,18.60190641411263,16.27060512651885,20.222432600548043,22.69993553098611,17.158210274968432,21.22890475819,15.85347464993768
15.516817211686076,20.313546315681478,20.406351216101065,21.374299014982064,22.260913337226615,24.758520794625348,20.163003483011952,18.22956472941246,22.951861947687036,17.708322512620743,19.38971420705636,15.78456381342266,15.253507434154574,24.62648414677925,23.35980120512206,21.959742060936982,19.0895294441427,16.73294320070846,16.56437042671086,17.502428981645952
20.492266647061204,22.145959227000624,21.601973767177313,17.799338969459427,24.548652806631942,22.378969166957685,20.543540525114008,21.117207462343522,19.1960006242779,17.477309895011576,18.559726786512616,22.57846110464369,15.143934886297558,16.160726405069163,15.460026420217527,15.407288023189702,23.55460584011007,22.036578593800236,19.74173829087325,15.978341606510014
19.916158751168325,19.734717707805657,16.732018699100152,19.338516492379732,18.985047343973733,21.158500980522163,21.350936508676437,15.453040097720445,18.74612614626471,21.258599157142363,20.031362585800878,23.56489841188322,21.58693631618945,16.629344270814297,15.705687474004298,21.424192782063155,15.265113105416217,20.85775581273463,24.402302414249576,20.754741778758792
18.88169926206522,21.432882184423534,19.582528904915165,20.45616789315935,24.41464808776525,18.861026378007743,24.611905638239143,24.053506419560637,16.957911347892964,15.693613008751655,16.007780013774266,15.182218256515498,15.944429607559284,21.83006773416357,15.71188648460229,18.189756302937614,23.448753109694543,15.232719357358258,23.144684825889357,17.818547747733998
16.181648276216563,21.967371653641507,21.28942846779884,23.774720135270528,22.35071043803886,23.034809303848483,17.820345725713064,16.774395437797228,22.506147516408582,23.068347392672642,24.905051420006735,19.126176769114267,18.720180857927833,22.764129607419967,18.408035402530178,24.307573256035646,23.58412751843012,19.289940273750183,22.508710677914973,22.545428740846823
16.031238688359327,24.025529066795666,20.052523724478572,23.26457466107742,18.200496010306118,23.955232284962005,18.892016787341632,15.108376514802984,24.05381976419264,15.912866767861335,18.19313637590415,24.50061967050805,24.506071469375563,20.73437888123286,21.31837212169799,19.484455219783197,17.932107716980646,18.28664545369916,21.725184560770384,22.523745294376802
22.915790437258487,22.89618142794554,15.912061030486903,19.944203047025816,15.575587600166443,20.495288823237356,19.41530501373377,23.877041827583,18.509150125520787,16.170670164276057,16.42991682052836,22.61510631717472,21.18218063316261,16.011226761227903,15.841068061149974,22.0096913145912,15.727630063641936,23.218600592903563,22.062422271564962,15.813487806418998
15.84837714085192,24.866395785011754,18.7427079575612,18.706421470668907,23.127995672575025,24.472485773838585,24.860010638228708,22.533781852589417,18.762595855309158,15.835007166986689,22.771469159274368,20.58404249735805,19.242220092469765,24.06354385094736,16.111974823061512,19.92625104290859,15.113536447674191,19.686606419941263,15.563032756818373,16.18817916268072
16.17526246777105,21.492103021160638,22.460448792654233,20.833687650971598,24.62172548474542,18.74870579523704,17.857120862818608,23.6859912818946,17.235958385194525,24.632225394406113,15.121544746898163,24.698788267076388,15.431599119505762,23.91143113698071,20.277011090863,24.929647961193005,15.737965647353988,20.538542844013207,24.69302535619099,20.230978441701488
21.293986381352624,21.957486889846173,19.545410647677734,21.275580800840636,20.843143119231,24.01158010490989,15.454463803414578,17.8096318959223,24.504114840765588,23.902637838909165,19.55656752785713,21.20132597801537,17.773811829811326,16.881211597237613,19.63698404939982,18.533522280260527,20.83656111850872,15.777346369649848,24.743948076661667,24.86210744479603
21.98161714019745,20.360963663441204,18.09527616286328,23.137950197069486,21.847311725538795,16.62616939344891,24.109271844938426,23.22537242923169,24.49799913291924,22.2571950838836,21.1341519593579,19.18243036290619,24.327284833540133,23.660638895004084,15.452186701061894,15.26366974497252,18.764633668780498,23.105533307818327,24.872761293149445,16.504168911035283
20.94130715352135,18.808908566310215,24.699143978146033,23.421189231357086,23.38328704711138,19.6869315979497,19.14819502337665,17.734070719307063,15.563754966509272,23.64722376255053,23.129010091300778,24.997176732861305,24.966368370739055,20.554317056026274,22.689874151805107,24.447657298824282,23.496473906774114,17.473481017431975,19.505441353100935,16.29159415151495
24.540510272587223,21.0617463445088,17.286428055034627,21.717006844058567,21.18128240457896,18.581627180328404,16.135575921996292,21.715731955927996,20.203077009037933,22.723183917356394,20.201635011119933,23.521815003185402,20.519068387744856,20.609379715353864,23.766536026583452,19.03482866212397,16.340152284506406,15.28782676313339,22.55137255673619,21.20309551353465
22.040797680992235,17.129641615089106,16.363714755867697,15.14544665667882,18.50587558806597,20.89917686854633,18.92244045099732,19.37474922023729,24.041586944937485,18.482554670233004,20.139894891598107,22.83653012741143,18.9654278232127,21.220867002278734,23.62363708746745,24.495206236576422,16.47073480929038,24.265876251614944,19.921162930795383,17.582443882989583
19.591357562382612,24.80032575285477,19.926180939928695,18.28751610287508,21.334008543167258,17.401456187781932,15.75863328108664,16.288797219106492,16.280458389577724,16.519026935122945,16.3882717264941,21.408747448032145,16.818800843991447,18.45667283323863,23.967884099060118,19.739616402628723,21.67557738521027,16.7231987120163,16.922890188086708,15.40868616266479
16.689350630721645,17.785903390319586,16.770104842767466,15.887025337570556,16.206358711006008,19.607787680327256,17.063337184057925,18.642698610480753,20.034172708548567,21.903948286293655,15.39312139841099,22.994103989090426,21.279003894909078,15.817590319488719,23.73578624106777,24.208724005318132,15.610779598548637,17.768776481472038,23.062012797930613,22.482596903836583
16.845210193563773,17.093493233367102,18.70472102791382,19.84522985191021,21.18254771530296,18.689136395697723,19.62534716133148,22.474709381337565,15.366832028905979,17.524369443440207,22.133495858845524,23.952068376871992,20.116774421156663,20.321134852653156,16.07172011339776,19.474123668234547,20.32617266455023,17.424705036347298,17.69243230949381,18.772841631046226
15.200711977777264,18.220791655831782,17.114480069965445,18.274973521779145,16.19762131819251,23.90527280739895,20.935924535540487,21.791023191444896,22.891712386073383,19.984421989290574,15.869202880874237,20.371065418185477,20.868411180208792,22.454394741843302,19.316595462296796,16.27580302795564,17.837759057987245,18.63082296398635,21.45917241331601,20.70778304668912
18.56096725897846,24.865152487929798,21.05774819356887,17.372267917359945,16.017824726204037,16.52859139184332,17.459577283845082,16.60681373259556,16.865670240513058,17.850951686938473,16.733735952947548,23.967654246264253,15.802337456616423,20.245113895702545,19.103968269896615,24.823786169086063,16.120389021680523,18.978555990457416,24.694704332753687,23.655071258939802
23.170720709492798,17.5790282704494,16.70887587390066,21.686432199244308,24.293759891275858,20.5676289301393,20.716126894699,17.799790936602843,22.69492933191937,16.870437485575234,18.236792364042437,19.25436438616417,20.07610378684455,17.424097324150804,16.148368247392035,21.106200424416325,17.88630553240256,20.812382214226123,16.543627152742022,19.811401018548175
20.325894325515858,15.51823536822427,18.366042781939207,16.34414676938974,15.633749704727677,24.89960232389945,18.22353844974723,23.09874445854635,17.546406547637638,21.815027222239294,22.602278598896866,20.95638740607844,19.715761885501585,19.118409141472686,18.488682665429952,24.29529144247826,23.306194077877294,24.650269106665128,16.242972234855447,22.308674752036442
24.38340456821038,16.812330661656603,15.664962673667775,22.41120649290059,20.74473113179912,23.41828776758272,16.397723766262896,22.952673118598902,17.016273200477446,16.636559428657044,16.64265797930993,23.14574720231382,21.651972206962,20.23065424769119,18.588304841235026,23.772005408131083,18.924451074226354,23.16599439471577,19.391349085702185,18.769444294249077
19.626797856696065,18.01377874164142,22.47609380176251,20.027203900924793,17.322126951468174,23.995745732745682,18.838912213732115,20.435528611139887,24.06472110964547,21.24237995913992,16.16898040708364,24.398321236134752,21.27708053071418,18.34905614657086,16.392720726633872,22.94025189270296,21.200727559285134,20.334610919763215,23.938925830509575,22.885972112245305
16.516748797327512,18.117220677955483,17.484891398144658,22.43946292572677,15.335324347357794,20.698896848713165,22.624586857406904,23.767656367617494,18.420817487159074,23.21257304672013,16.106317369552073,23.46452291734518,16.274886623319823,18.972872905603673,22.972953657795536,16.49917427348774,17.292513952326416,22.222525683930662,22.200365365460744,21.411476328852974
21.939484444671002,20.427244433475963,17.517990589069527,18.456959935039194,16.815977168014257,24.084505613336283,20.833917947661206,19.0085141676364,19.62005803644133,24.472833396118155,16.533514031160802,20.862298320167973,20.05888678884466,21.11454235434648,15.181101838208406,23.721239089441514,24.32118282483612,20.65133183589209,21.966508238768924,24.224993811772958
22.072386343133985,16.525390429142615,20.762883601668133,21.06715046382856,19.24130671302386,22.364442356247228,24.343670147690148,24.255685129067764,19.508393714041322,16.132380458407553,24.848411989623344,23.38898086445934,16.24662681203267,24.208418826173723,23.698963620621285,20.188380571260723,20.912754357449295,18.990027038701303,15.547616388220312,18.35197241645901
23.028534485980114,15.046320230046028,18.334991716911443,18.981686935909433,20.37395602937923,24.198556164127606,18.46345994365961,18.469532018962276,22.375012481097485,19.522179408898072,17.24604822939982,19.524395161326936,16.408570203798,16.763869865062233,19.9836777273948,19.18925449504548,24.148459010681,18.62393899116633,20.805883502780436,21.322642879195303
15.130944565883336,21.635373720167106,16.780359668697514,24.61070317469455,16.48662727753113,19.14624123727024,15.853496680786439,24.96874251845947,20.021950103312427,20.953850173200436,15.670764773884274,22.49960470399178,17.099055930955856,23.980542894407137,17.05139640482007,16.906877206636665,15.365496678480948,19.720669451099994,20.648411332626164,15.657086394283525
22.755276166950104,19.532888347480277,20.2439026932758,19.40762746938228,19.00763060875326,20.596403313082178,16.552402459307125,16.81928130495271,23.617856210135173,24.461154621336327,18.73309316279753,17.70744673143554,21.439995432390155,19.087341710980965,15.253863556603449,16.561525973661904,22.159722288473976,21.589239419101514,15.270959925034834,17.219721619329494
17.310747965880715,21.718927435987283,15.197105377543641,16.041085819845737,22.999160853731894,16.785446620543336,21.527461078518748,17.381827810467264,15.994413927593452,17.43172190999454,22.22266931855659,23.55696468106286,23.302198645669918,18.971835296184548,21.68085136570646,17.04984295415821,17.931477302610134,23.9633581852112,15.13001923510736,15.85508530854468
17.078862551460272,15.265322038738198,16.814354350897972,20.83041560969692,19.21424550592498,23.92671711076975,23.17443561738441,18.41817351697876,17.594234334312926,18.79692408167267,20.902949425148076,17.680636408228764,21.24148907849134,19.094116521912404,20.5204718085198,19.361265291353167,17.944657595419176,24.484533069621566,22.636057941597606,16.401131757664526
23.68467975897913,19.874311982495136,23.945522268940913,22.998552559473154,19.252135044692334,15.224693083201174,17.68677359384946,20.41634214660867,21.334782198261472,17.578876854332023,16.39356074072824,23.34930236799299,24.84402180703552,20.25690182302686,16.716792858483036,17.72307326519369,15.183906765474667,24.14298806560499,16.17751082890141,20.765164755142536
17.74055220687206,20.541780025157934,21.514203883518643,23.297418037072017,17.064212717606033,15.109958286584805,16.368856300688073,24.00018641848105,23.738900775625154,20.974131021703084,21.005168604336532,21.650366745462556,16.753712786234495,24.1441194592496,19.187705248920732,18.831385282494974,20.189177052828377,15.46965966775055,16.662833687560795,22.380336164263703
15.827986679251264,21.03152109466388,17.45349109681321,18.892956140419766,17.886937367707,18.55672716464949,22.190459051842453,17.971217156231752,20.66404640296897,19.760504021990997,21.63671165362648,24.36829739324758,22.325720972102502,17.149403785907566,15.311831350612847,17.62264044299825,20.95077930700255,15.514258134842503,19.963662472012363,20.968428489168893
18.34243890816961,22.70912203745822,16.065982531337717,15.751377817358087,22.281887562036033,19.954913162061985,21.88402396427736,19.348273386037462,17.46402033239107,23.191023176741997,22.99415878968979,21.946964708544268,17.721451372299626,20.90230666869087,18.60973896940027,15.915820733266342,24.17313575462243,16.368186309189614,24.502373538208026,19.460057729579557
16.851329288386196,20.419009473783582,23.729458358764084,22.322248864095613,23.0656114786145,21.587833667107173,21.922765645178526,23.491956515653193,17.49668008859186,19.894249636431404,17.212094418196024,24.87668007996647,24.440593396866134,15.394268113685058,22.055751725156885,24.25248317415666,16.805753451273336,20.679452305526294,24.15488297588042,15.339459785857988
21.9742026724684,17.973490073725507,24.243961953765304,24.71058245165368,24.44266489113434,19.742142166574638,23.620426509893136,23.4454939853507,18.191004732432557,23.289154741506774,15.370076347154926,20.96269878482053,17.30008837287703,16.20566885777279,15.769532016292091,21.9628877587814,18.398749637680663,22.247667715287616,15.653563407989424,18.152903378306103
20.394912923753374,22.907231648389637,18.1875250293207,21.258913764370092,23.85977748236187,21.158631881823045,17.329594747536337,15.24400781556538,23.700988739009297,15.212694108503872,23.747016726841995,20.28937134027212,24.390676985128962,22.987832357736654,24.979341105333376,18.5071181545171,22.67188288931127,19.01930913609242,19.79875620303909,21.2750546321837
23.736771141863386,24.840834691992953,22.68273413864518,19.17766782167334,19.213570022770703,22.375823015888916,17.387771457683023,16.104741131313947,18.546221576407767,17.87238991654082,17.963081204559902,17.3360775104991,15.42093189636362,15.178739347334139,24.877223897360317,19.277731337358624,18.843266471596817,21.7964728269307,17.182538878650643,24.499611839502254
22.86345014415552,15.894110023122595,19.175807757849284,23.791183075621646,24.4473202229141,19.674015112498697,21.134113892107077,16.67033946092075,24.911686261369766,17.316717013834435,24.427317741351256,21.496466489923684,21.07736794878859,20.126885110165084,17.306698117177586,16.765280320055084,17.204862090701752,16.864382621442545,22.795844735667533,18.501252591667303
15.578426765633964,24.691026301408115,23.83785884963426,24.27752283195213,24.94907822646435,16.738952492194873,18.962420189026588,22.582384757040913,21.960206180537924,16.53895906339855,23.158331249906176,17.244405718366608,17.23817614822623,20.369744228934135,20.929399348417032,20.80086207837811,15.914868373977548,23.774608626303802,17.65600042588706,16.295149212828044
23.887480798689772,24.556514982297536,23.621276172654504,23.09516074724878,21.55241980639022,20.508573706091394,15.869867599114102,19.084532130706986,18.72688517012314,17.597537837603262,22.23420113688585,19.958757350787707,15.81046215907648,17.201832019498113,21.83258763659596,15.761308594903001,23.51206914048769,19.951465270139742,19.80586577326648,20.924077846595175
23.24680965925149,18.47809207902193,21.780161525590636,20.65731963995791,17.670282701694212,23.78629986355158,22.974260216069283,21.584518346584254,23.505817290942417,23.672942009598025,22.08362976715035,23.37013328363672,21.974714616692836,21.801407717603006,21.186113782151843,22.527166395576412,16.58605105293074,23.808707591989283,23.718435277452322,15.292472830345591
23.258167505647627,16.28869867473445,18.35118854259142,22.43508256291608,16.60759896048308,23.17967024119062,23.32134177957742,20.074677337608364,15.063858717168335,17.87038133174913,21.16926918375742,24.811861780274235,21.318135270166685,17.598035810641598,21.340057030996114,20.399853797158556,22.798453951511437,16.069806388269583,22.61027902502028,20.412665786761103
24.629920038589944,18.41872166038686,21.326218931339483,24.320281055100175,16.02509727990679,24.37228487236451,21.878857223008133,15.678370591051719,18.009635669468164,22.081720886452814,15.673506014687717,20.821704601762733,18.458830569529567,21.20915517767477,15.457420338125129,23.715368061523762,24.73488969177397,24.688778552856917,22.49651831742925,16.30086240130632
22.582631959290225,15.245869164588015,15.221235515289973,18.236102191495412,19.88643190404666,22.70407417807793,21.832953766065053,19.459027063767483,17.73626666281666,24.97124500157711,19.26181302235973,19.513870243296754,16.63623821191669,22.948095487499295,21.936822257814885,17.207696127887605,15.823810456158427,21.80499302074713,21.54511214281135,17.73259526998209
24.5086356225041,16.510578917809003,19.32334801042602,24.436159201675988,19.197273169261223,21.385259476640854,18.975943979627942,17.7421520234867,24.83977647959828,19.09334006315043,23.940992036791343,17.299546058910863,17.131047040250834,15.311340828845113,21.51666825375885,18.685263437237612,23.64358249839637,19.732099066915573,24.681934279147217,16.855255157031213
23.68623167955611,22.765968527917416,22.70921844644052,23.44783228116888,22.61023990942999,21.262203216314155,16.312448776823874,15.32526179491252,24.20847847815687,21.16650314520738,22.96537290976176,19.815223515125503,16.173081889623944,16.251857922025504,21.855652872289713,19.303058948994625,17.005247267003366,19.915945467414367,15.642089370751341,20.819714019143987
17.689934044350977,22.975591006371882,18.103619589235738,19.552201490818014,15.116205399081007,15.724468877945588,18.92493556406685,19.799388347171234,21.000205481193035,17.916625787093032,21.949818861265427,23.601223971892047,22.7985098889335,15.396188253483572,19.80506947257829,16.04930178418175,17.420450158625275,24.866625932671464,16.42495542901513,19.98888153451356
21.18155734318119,22.02464970544104,20.59648683486914,15.097708474191837,18.26461308243992,20.177116433847115,15.878664991448334,18.506269312091806,15.332031087913666,15.785784971550207,18.96923276201596,16.327157540430605,20.67540848261558,21.894649691372656,23.005866991090826,17.0015024424481,16.674825822590698,16.045678403344002,21.364302495436366,22.064757264869012
15.31586144825642,24.3621224624369,15.519712836514724,20.412963353010703,22.090605194509166,23.709691237460856,22.140869321324278,23.01728083069792,18.39450192542806,23.148251137465124,15.80114846384675,23.948166560605276,20.475923761537363,23.172977699624937,19.523182845183,21.43577695196525,20.26402660936113,22.31589521755332,15.816299820305895,15.603520839905638
17.471032340101466,16.595446801131885,23.717835665922017,17.192139873580444,24.758652558191315,18.368957917711068,16.82117915688699,22.89698507142479,21.58707775500876,19.98195716453139,20.553635509376313,22.192017782722637,17.284547413312985,24.96333916056742,24.74793162146783,21.503256863469367,16.99542450929145,21.802282424312914,15.721984089791759,15.30652502205806
17.576828885112135,19.626229567393164,23.682725054083804,22.271690697663082,22.42706521199981,19.254933344480754,18.45934992546963,18.710387629846025,24.876495637360577,15.401091914124825,23.670314961224484,20.786754085723935,19.386154191895905,22.252576604151365,19.866689414247027,23.734232380816607,24.007018640112584,19.217209268734553,17.768277972350518,20.92350328593362
24.12363345616691,17.106621890056665,21.229665835634826,21.315602200925206,22.33113022415281,16.3156768512726,22.158249646820884,24.09032520665641,16.79683108870242,17.375433249238775,24.713950940416396,16.809769527094897,23.543850933695794,19.922778564480346,17.47231074403177,23.707499012725116,19.453052550026655,20.148173539296902,18.592333693997656,20.929508514349273
16.63523872585023,18.910815366517607,24.694123223352875,17.581334327011277,21.56736664541292,18.251900642246948,22.734731256866006,16.308736607183498,24.698210450785446,19.53789541383639,17.36050463346464,15.734967473300127,16.697579050875408,20.197739485560177,18.370031764312863,23.288833658826093,19.308875236618057,17.4871427258763,21.1714498660403,22.067772168854457
16.6704190790095,16.676192162883176,15.36671426933543,22.364020150656405,21.63804527621805,19.746308757498138,23.441704489691972,23.056701529500533,20.85354364396752,23.68271280513259,17.058412100367683,16.119196193977277,17.697496115169898,15.570868560893148,20.31169528001032,24.366056922949614,15.393435406685096,16.221099140100268,19.521990282834352,24.33875017527905
18.161561049767506,20.072348086883924,15.415728590503921,16.483432009620888,24.86630122958847,24.651186964360456,15.049399809344097,24.51811785423239,21.391199378155004,23.67918294520022,19.547398556338592,20.155960285792503,19.8884658025692,21.668642575461043,16.39651254756313,15.29973589872678,18.07929941591191,22.04680762736647,17.018534521229483,21.734324333249173
24.699120461072702,15.939007157894183,21.726021182251262,19.43750219304571,23.681422543775053,16.77149789447386,21.926259522261645,23.381152896481105,24.446142194740233,21.83248028289646,19.971747640084274,21.17847240201214,23.68904984478718,20.706097466388297,15.303870596968368,24.30948695506978,21.895267510315612,21.765133857772465,17.15675152397717,21.58885470232657
18.938644056541584,21.512329770414922,16.065930303079906,21.57845304603036,24.994137257706665,15.48212038860556,24.771741842213174,19.069079607228705,23.707534503372592,22.823854840582733,20.67016260986668,22.384492092513266,23.78515561301348,19.04140321651033,18.270331615632387,21.675933855635847,23.078459419412585,22.622851347766158,22.978136488586344,19.355833148129328
23.178342161750216,16.202090553706086,20.444890979608495,15.057586604981216,18.245858299002702,18.66461534871398,18.961726916092555,21.954672066898624,18.885581012703458,19.486936226225307,17.375441308743277,18.7325179162934,17.272696272631514,15.731959237684435,21.03448593381378,21.682127985550164,21.194903460096146,19.634940438005724,18.797857801792297,23.633336495718254
20.19081785136218,19.791818776297312,15.256420658064357,18.412478276261563,18.801956187858572,18.988227808969004,20.801723692273324,20.336025467268783,21.079050927934446,22.648832615421284,23.129857387160936,22.181230762264946,24.555236959549347,15.182325826763616,16.95777985683546,15.075628749781421,21.47474714154603,23.98030548949987,17.434822965762994,24.270345447963066
15.602673902895608,24.34436026805514,18.516226872396345,16.014208284492167,19.858717591863257,17.56776567720508,17.848729019619228,18.072899649262865,23.030258978326636,20.391612766752544,18.113076991560035,21.103337833109183,22.161506742231936,17.72624000733534,19.135491015253514,16.218860933369477,16.811493495346802,21.811178539649827,16.81438347695627,20.2516338366706
22.090462617224325,16.06876923094744,20.673122196289036,17.565627837013636,24.6292687523758,19.835456467199247,23.059925497751582,20.50226542156262,15.434125328548191,21.33151375594022,24.514033422066568,21.016118201463314,23.1918885942679,23.84206463348408,17.280797719489325,17.120448399082267,21.10980988850992,19.110284698067048,23.398613028667203,24.00023123398011
18.53421379302718,17.36870558974482,22.80525515243862,17.74806035548136,23.226143185136785,19.23738253648763,21.675498992914704,15.955353138346682,21.23859324676573,19.51767678737229,20.86608463175474,16.680142077448636,22.36873744944182,23.627970775432285,17.167398000907756,15.957145555201617,15.236385860463365,21.41971500443266,21.070940360887807,20.466974127140702
17.319470961159755,18.909059959055146,20.94476335186173,19.967668588591692,24.877855202148872,16.36439752556733,21.951445540475937,19.043187681042923,19.28199614925615,22.175977656581765,21.924361513243696,24.912559937021882,16.28394289454125,16.041096493841664,22.24338817128741,20.78386917006409,17.74160666559806,15.794193689889866,15.856582495964306,23.941908746641182
16.918673247187428,18.233715621155206,17.26656402226988,18.549963058319374,15.694238427460935,20.190597909082705,15.67612563592215,23.003565078223616,17.33712081910433,20.400119146045107,23.80079087561458,21.50877369047194,20.329577865513354,18.243337531153756,18.33001913058198,21.694869551981903,24.941393612211677,21.618391898493787,20.57783417370025,22.30650510239246
19.65205612283718,15.601423426007852,20.6229681587791,24.5762528450538,16.753029423576596,21.900048908206657,17.009336886590564,20.358276844730813,15.966764496467196,19.50370936258185,22.56163328895246,18.47571524238982,21.64911724487218,22.95449960789729,24.27177819479453,17.346420818554535,18.993159158093082,16.524160133304175,24.924835021583753,24.270009679242953
20.399571302805597,23.420332943764212,20.20957977272042,21.235856880027598,15.891244321160165,22.55270420496808,16.27713483635235,23.260676302525283,22.82028087670386,22.087446977429764,15.361603805247622,18.031283559453286,17.63112569910843,18.601364074715192,15.876427467638386,24.36957823031063,20.538022407123762,18.055243106580235,18.969815170742834,19.472025405048356
21.005943333606172,20.156794276964977,24.193919732144174,19.9696348290583,24.921580148233126,23.514249577450958,17.085105143573358,24.30595214643916,16.16366397885476,23.174497084911916,18.806232934765802,23.779743204450696,23.680566901074503,23.059254001176214,22.900304363070614,18.04679139098041,15.809192830512522,19.029801787651614,16.735245149865086,21.949510889024616
18.460997265377856,24.75610200859915,21.40972077345332,23.22480563634361,16.325246727418484,23.620144822726225,24.227571905133942,19.87061918818936,21.062529377509776,22.648098009029955,16.748386272604126,20.025660764634424,18.98663027772313,16.46373992162249,18.675344222915314,15.681723093854936,15.25811906949487,16.351662891548226,24.63115111589174,20.49529535895017
24.6582216115322,19.32497878330132,18.118161330852594,20.061418628402443,19.395116886329102,16.05664684261744,21.408263146902062,17.160381825095996,21.195879548978297,21.502010923981533,16.52024853128648,15.613496271106682,22.8076158606844,19.598004237693203,15.581637955054758,24.94866317169767,15.577805609963667,21.95035228858553,24.836789252634134,17.391801042159255
